county_fips,HPSA Score,State,County,Rural-urban score,Population,Birth rate,Death rate,% poverty (ages 0-17),Unemployment rate,Median Income,"% adults, < HS diploma","% adults, HS diploma only","% adults, some college","% adults, college degree or higher",Population change,pop / PC,"pop / PC, MD only","pop / PC, NP only"
27101,12.0,MN,Murray County,9.0,8300.0,11.3,11.5,13.0,4.7,79.9,10.0,37.5,34.7,17.8,-0.01036144578313253,8300.0,8300.0,2766.6666666666665
27121,6.0,MN,Pope County,8.0,10961.0,10.5,11.2,12.0,3.5,89.8,6.5,33.7,37.3,22.5,0.0031931393121065596,1096.1,1370.125,5480.5
27077,15.0,MN,Lake of the Woods County,9.0,3796.0,11.7,11.0,16.0,4.8,72.6,10.3,42.0,30.7,17.0,-0.019494204425711276,3796.0,1898.0,3796.0
27107,15.0,MN,Norman County,8.0,6538.0,11.7,14.7,19.0,4.8,75.6,9.7,40.9,33.7,15.7,-0.012389109819516672,1089.6666666666667,3269.0,1634.5
27065,6.0,MN,Kanabec County,6.0,15882.0,9.0,9.9,20.0,6.5,78.3,11.5,40.7,34.0,13.8,0.000629643621710112,882.3333333333334,1443.8181818181818,2268.8571428571427
27143,15.0,MN,Sibley County,1.0,14792.0,10.4,11.1,12.0,4.3,93.0,10.3,40.2,32.8,16.7,-0.004123850730124392,4930.666666666667,7396.0,14792.0
27069,13.0,MN,Kittson County,9.0,4318.0,7.3,12.2,15.0,4.6,76.3,8.2,36.2,35.0,20.7,-0.019453450671607225,1439.3333333333333,2159.0,4318.0
27087,16.0,MN,Mahnomen County,8.0,5494.0,17.8,8.8,30.0,5.8,63.5,12.9,36.0,38.5,12.6,0.010738987986894794,784.8571428571429,5494.0,915.6666666666666
27029,16.0,MN,Clearwater County,8.0,8861.0,12.2,9.3,23.0,9.6,66.8,13.5,38.0,33.8,14.6,0.006432682541473874,1772.2,4430.5,2953.6666666666665
27045,9.0,MN,Fillmore County,3.0,20919.0,13.0,10.5,19.0,4.0,92.4,9.2,34.3,36.1,20.4,0.009704096754146949,2091.9,4183.8,4183.8
26085,17.0,MI,Lake County,9.0,11861.0,9.4,12.5,40.0,7.5,64.3,17.9,42.6,30.5,9.0,0.01416406711069893,1976.8333333333333,3953.6666666666665,3953.6666666666665
26127,17.0,MI,Oceana County,6.0,26281.0,11.8,10.0,26.0,7.3,80.9,14.3,35.6,33.0,17.1,-0.00022830181499942925,2920.1111111111113,4380.166666666667,8760.333333333334
26141,12.0,MI,Presque Isle County,7.0,12725.0,7.3,14.7,26.0,9.6,82.9,11.5,40.4,31.4,16.7,-0.005579567779960708,848.3333333333334,3181.25,1156.8181818181818
26109,11.0,MI,Menominee County,7.0,23221.0,7.8,10.5,20.0,5.2,80.7,8.5,43.1,32.5,15.9,-0.010292407734378364,3870.1666666666665,11610.5,5805.25
26015,9.0,MI,Barry County,2.0,59712.0,10.3,9.6,12.0,4.0,116.0,8.3,37.4,35.4,18.9,0.005409297963558414,1456.3902439024391,3512.470588235294,2488.0
26067,8.0,MI,Ionia County,4.0,64182.0,11.4,8.2,20.0,4.2,96.1,10.7,39.1,34.7,15.6,0.0020410707051821382,2567.28,4011.375,7131.333333333333
25007,12.0,MA,Dukes County,7.0,17312.0,8.6,8.7,12.0,5.2,88.5,7.2,24.6,28.5,39.8,0.0020217190388170055,17312.0,17312.0,17312.0
25019,13.0,MA,Nantucket County,7.0,11089.0,15.6,5.2,7.0,4.5,109.5,5.3,25.0,27.6,42.0,0.01695373793849761,1008.0909090909091,3696.3333333333335,1386.125
24047,10.0,MD,Worcester County,2.0,51514.0,8.8,12.4,20.0,9.3,67.9,10.4,32.3,27.4,29.9,0.001145319718911364,903.7543859649123,2060.56,1609.8125
24023,12.0,MD,Garrett County,6.0,29344.0,10.2,12.2,19.0,5.7,59.3,11.5,42.4,26.9,19.2,-0.0024536532170119957,978.1333333333333,1834.0,2096.0
22077,14.0,LA,Pointe Coupee Parish,2.0,22156.0,13.7,10.5,30.0,6.5,93.8,20.0,41.2,24.8,13.9,-0.002166456038996209,1846.3333333333333,2461.777777777778,7385.333333333333
22007,18.0,LA,Assumption Parish,6.0,22755.0,11.2,10.3,29.0,8.4,101.0,27.3,41.5,19.8,11.4,-0.0061524939573720065,2528.3333333333335,5688.75,4551.0
22115,10.0,LA,Vernon Parish,5.0,51621.0,19.5,6.4,21.0,7.2,104.0,12.5,37.2,32.6,17.8,0.0024021231669281882,2346.409090909091,3687.214285714286,6452.625
22075,5.0,LA,Plaquemines Parish,1.0,23327.0,12.2,7.6,20.0,5.3,123.3,19.6,38.0,26.6,15.8,-0.005272859776224975,3887.8333333333335,5831.75,11663.5
22099,13.0,LA,St. Martin Parish,2.0,53809.0,14.4,9.6,27.0,7.7,102.6,20.9,41.1,24.2,13.8,-0.0010964708506012006,4139.153846153846,6726.125,10761.8
22087,12.0,LA,St. Bernard Parish,1.0,45814.0,14.5,7.9,29.0,6.1,86.9,18.2,39.5,29.1,13.2,0.008185270877897586,4164.909090909091,11453.5,6544.857142857143
22003,11.0,LA,Allen Parish,6.0,25686.0,11.3,8.5,25.0,6.4,91.6,20.8,42.9,24.4,11.9,0.0021801759713462585,2140.5,3669.4285714285716,5137.2
22037,14.0,LA,East Feliciana Parish,2.0,19523.0,10.3,11.1,28.0,5.7,101.8,17.6,44.2,25.2,12.9,-0.0011268759924191979,1394.5,19523.0,1501.7692307692307
22047,17.0,LA,Iberville Parish,2.0,32917.0,11.6,9.9,33.0,6.8,91.9,22.6,39.7,24.3,13.4,-0.007139168210954826,3291.7,6583.4,6583.4
22059,12.0,LA,LaSalle Parish,6.0,15052.0,13.1,10.7,23.0,6.6,99.5,24.2,42.8,21.9,11.0,0.00451767207015679,3763.0,5017.333333333333,15052.0
22063,10.0,LA,Livingston Parish,2.0,140080.0,13.8,8.1,17.0,5.0,128.5,16.1,40.2,26.3,17.4,0.017961165048543688,3686.315789473684,6670.476190476191,8240.0
21237,13.0,KY,Wolfe County,9.0,7215.0,13.8,15.6,43.0,9.9,61.0,30.5,39.3,18.4,11.8,-0.004019404019404019,721.5,2405.0,1030.7142857142858
21197,13.0,KY,Powell County,6.0,12295.0,14.5,11.1,41.0,7.1,75.5,22.8,41.8,21.3,14.1,0.004798698657991054,1117.7272727272727,6147.5,1366.111111111111
21181,14.0,KY,Nicholas County,8.0,7063.0,12.6,16.3,30.0,5.5,83.6,20.6,43.0,25.8,10.5,0.0007079144839303412,1009.0,7063.0,1177.1666666666667
21191,9.0,KY,Pendleton County,1.0,14576.0,12.9,10.9,21.0,4.9,110.9,15.3,46.4,28.0,10.3,0.006929198682766191,2082.285714285714,4858.666666666667,3644.0
21069,10.0,KY,Fleming County,7.0,14506.0,12.9,11.2,34.0,6.1,83.4,23.2,38.4,25.8,12.7,-0.005652833310354336,853.2941176470588,2072.285714285714,1450.6
21187,10.0,KY,Owen County,8.0,10663.0,7.1,9.7,25.0,4.2,99.5,16.5,47.7,24.4,11.3,-0.005720716496295602,3554.3333333333335,10663.0,5331.5
21223,9.0,KY,Trimble County,1.0,8627.0,11.2,11.4,21.0,5.5,111.2,16.8,46.1,25.5,11.6,-0.013562072562883968,2156.75,4313.5,4313.5
21039,10.0,KY,Carlisle County,9.0,4816.0,16.1,12.8,25.0,6.2,97.3,18.2,33.9,32.2,15.7,-0.009136212624584718,1605.3333333333333,4816.0,2408.0
21083,9.0,KY,Graves County,7.0,37148.0,13.8,11.5,30.0,6.1,89.5,18.3,37.2,27.7,16.8,-0.00045762894368472055,1375.851851851852,4127.555555555556,2063.777777777778
21213,9.0,KY,Simpson County,6.0,17985.0,12.8,8.3,25.0,4.5,97.9,16.0,43.2,26.6,14.2,0.006171809841534612,1284.642857142857,3597.0,1998.3333333333333
21023,12.0,KY,Bracken County,1.0,8350.0,10.9,11.2,24.0,6.1,101.2,16.8,43.8,24.8,14.6,0.008622754491017964,1192.857142857143,2783.3333333333335,2087.5
20207,6.0,KS,Woodson County,9.0,3195.0,10.1,12.3,24.0,5.8,64.6,10.2,38.3,37.8,13.7,0.01564945226917058,3195.0,3195.0,3195.0
20107,13.0,KS,Linn County,1.0,9626.0,12.2,10.5,21.0,6.4,81.0,11.0,37.7,35.3,16.0,0.0047787242883856225,9626.0,9626.0,9626.0
20019,14.0,KS,Chautauqua County,8.0,3385.0,10.9,12.4,25.0,5.2,74.5,12.0,38.4,31.3,18.3,-0.0011816838995568684,1692.5,3385.0,3385.0
20017,14.0,KS,Chase County,9.0,2644.0,8.7,7.6,15.0,3.5,82.0,9.6,29.6,36.6,24.3,-0.0037821482602118004,2644.0,2644.0,2644.0
20185,11.0,KS,Stafford County,9.0,4200.0,14.5,11.6,20.0,3.7,84.1,12.1,28.9,37.3,21.7,-0.004761904761904762,4200.0,4200.0,2100.0
20083,12.0,KS,Hodgeman County,9.0,1833.0,5.9,10.8,7.0,2.6,93.5,6.6,26.0,41.7,25.7,-0.01800327332242226,916.5,1833.0,1833.0
20197,11.0,KS,Wabaunsee County,3.0,6890.0,11.2,5.5,11.0,3.6,112.2,5.6,36.3,34.3,23.7,0.0024673439767779392,6890.0,6890.0,6890.0
20089,13.0,KS,Jewell County,9.0,2888.0,11.3,9.2,20.0,4.3,74.7,5.6,43.2,36.0,15.3,-0.027008310249307478,2888.0,2888.0,2888.0
20199,10.0,KS,Wallace County,9.0,1505.0,13.9,9.3,12.0,2.7,87.3,10.2,31.6,33.4,24.9,-0.000664451827242525,1505.0,1505.0,1505.0
20115,10.0,KS,Marion County,6.0,12022.0,8.9,12.5,13.0,3.9,94.1,10.0,35.6,31.7,22.8,-0.0018299783729828648,1092.909090909091,2003.6666666666667,2404.4
20097,16.0,KS,Kiowa County,9.0,2504.0,13.0,6.7,16.0,2.7,78.4,8.3,27.8,36.6,27.3,-0.02476038338658147,626.0,1252.0,1252.0
20095,14.0,KS,Kingman County,2.0,7414.0,10.4,14.6,18.0,4.4,108.9,8.3,33.6,34.6,23.5,-0.028864310763420557,617.8333333333334,2471.3333333333335,823.7777777777778
20093,12.0,KS,Kearny County,9.0,3900.0,16.6,7.7,17.0,3.2,108.1,22.5,27.3,36.0,14.3,-0.008717948717948718,487.5,1950.0,650.0
19173,11.0,IA,Taylor County,9.0,6237.0,11.8,10.7,19.0,2.9,90.0,9.1,41.8,35.5,13.6,-0.004168670835337502,6237.0,6237.0,6237.0
19171,10.0,IA,Tama County,6.0,17179.0,12.3,11.3,17.0,4.2,89.6,9.4,40.7,33.6,16.3,-0.0014552651493102042,1227.0714285714287,2863.1666666666665,2147.375
19161,14.0,IA,Sac County,9.0,9818.0,11.0,12.8,17.0,3.0,97.0,8.3,38.6,33.8,19.3,-0.015074353228763496,1227.25,3272.6666666666665,1963.6
19107,6.0,IA,Keokuk County,8.0,10177.0,12.3,10.6,19.0,4.3,88.5,8.7,42.9,31.4,17.0,0.0008843470570895156,1696.1666666666667,3392.3333333333335,3392.3333333333335
19019,10.0,IA,Buchanan County,6.0,21034.0,13.8,8.7,14.0,4.1,101.6,7.7,40.6,33.7,18.0,-0.0035656556052106113,2337.1111111111113,5258.5,4206.8
19151,14.0,IA,Pocahontas County,9.0,6848.0,10.9,12.9,19.0,2.8,91.0,6.9,39.2,37.0,16.9,-0.01664719626168224,1369.6,2282.6666666666665,3424.0
19001,7.0,IA,Adair County,8.0,7010.0,10.5,14.7,15.0,2.9,94.8,6.6,43.2,33.6,16.6,-0.01868758915834522,2336.6666666666665,3505.0,7010.0
19115,12.0,IA,Louisa County,8.0,11188.0,12.3,8.7,15.0,3.9,92.8,17.3,37.3,32.1,13.3,-0.006077940650697175,5594.0,11188.0,11188.0
19065,11.0,IA,Fayette County,6.0,19986.0,10.9,11.9,18.0,4.4,92.6,10.2,38.5,31.7,19.6,-0.007655358751125788,999.3,3997.2,1332.4
19031,9.0,IA,Cedar County,6.0,18407.0,10.4,10.6,9.0,3.3,113.0,6.6,36.2,35.1,22.0,0.005813005921660238,1415.923076923077,3067.8333333333335,2629.5714285714284
19147,10.0,IA,Palo Alto County,7.0,9042.0,11.6,11.8,15.0,3.1,89.9,6.4,30.2,41.3,22.1,-0.010617120106171201,1291.7142857142858,3014.0,2260.5
19009,9.0,IA,Audubon County,8.0,5635.0,11.5,13.2,18.0,3.3,87.9,10.4,42.4,34.1,13.1,-0.013664596273291925,1408.75,1878.3333333333333,5635.0
19093,7.0,IA,Ida County,8.0,6957.0,11.4,12.2,13.0,2.6,94.6,6.7,40.3,34.0,19.0,-0.0007187005893344833,2319.0,3478.5,6957.0
19021,9.0,IA,Buena Vista County,7.0,20268.0,15.7,8.6,17.0,3.5,92.9,21.8,30.5,29.0,18.7,-0.0016775212157094928,1351.2,2026.8,4053.6
19131,10.0,IA,Mitchell County,7.0,10657.0,11.3,10.9,14.0,2.6,97.8,8.8,43.9,31.7,15.7,-0.0013136905320446654,2664.25,3552.3333333333335,10657.0
19109,10.0,IA,Kossuth County,7.0,15133.0,11.9,10.6,14.0,2.6,97.8,5.7,37.9,36.9,19.5,-0.0013216150135465538,15133.0,2161.8571428571427,15133.0
19091,8.0,IA,Humboldt County,7.0,9531.0,10.8,10.3,14.0,2.9,96.4,6.9,36.9,36.4,19.9,-0.0013639702024971147,1361.5714285714287,2382.75,3177.0
19037,8.0,IA,Chickasaw County,6.0,12063.0,11.1,10.3,15.0,4.4,87.3,9.7,44.1,31.7,14.5,-0.004973887092762994,1005.25,1206.3,6031.5
18115,10.0,IN,Ohio County,1.0,5888.0,9.5,11.4,16.0,4.9,104.1,11.4,46.8,28.0,13.8,0.0010190217391304348,1962.6666666666667,2944.0,5888.0
18101,8.0,IN,Martin County,7.0,10202.0,12.8,9.5,17.0,4.1,97.6,15.6,42.8,30.2,11.4,-0.001274259949029602,1457.4285714285713,3400.6666666666665,2550.5
18181,12.0,IN,White County,6.0,24101.0,12.8,11.2,17.0,4.0,90.7,10.4,43.2,30.7,15.7,-0.0074270777146176505,1506.3125,2677.8888888888887,3443.0
18135,10.0,IN,Randolph County,6.0,25059.0,11.4,10.8,25.0,4.5,89.4,13.6,43.7,29.7,13.1,-0.002075102757492318,1566.1875,5011.8,2278.090909090909
18045,8.0,IN,Fountain County,6.0,16477.0,11.4,11.6,19.0,5.8,83.3,12.0,44.2,29.3,14.5,-0.0036414395824482613,3295.4,8238.5,5492.333333333333
18133,7.0,IN,Putnam County,1.0,37265.0,9.5,9.4,16.0,4.5,97.3,11.6,41.6,31.8,15.0,-0.006306185428686435,1961.3157894736842,3726.5,4140.555555555556
18155,15.0,IN,Switzerland County,8.0,10647.0,11.8,8.9,28.0,4.9,86.7,17.3,48.3,26.1,8.3,0.0030994646379261764,10647.0,10647.0,10647.0
18075,15.0,IN,Jay County,6.0,21040.0,14.2,10.3,22.0,4.5,89.8,15.9,47.7,25.5,10.9,-0.004800380228136882,1618.4615384615386,3005.714285714286,3506.6666666666665
18087,8.0,IN,LaGrange County,6.0,39133.0,19.4,6.6,14.0,3.4,115.5,35.7,32.0,21.1,11.2,0.012649170776582425,1863.4761904761904,3557.5454545454545,3913.3
18113,5.0,IN,Noble County,6.0,47442.0,13.4,8.9,16.0,4.1,100.1,15.3,41.1,29.5,14.1,-0.002128915307111842,1976.75,3649.3846153846152,4312.909090909091
18129,7.0,IN,Posey County,2.0,25632.0,10.7,9.6,12.0,3.9,117.8,5.7,38.8,34.9,20.6,0.0008973158551810237,3204.0,4272.0,12816.0
18131,8.0,IN,Pulaski County,6.0,12611.0,10.8,11.6,19.0,4.5,90.3,12.9,46.0,30.4,10.7,-0.014986916184283562,1261.1,2101.8333333333335,3152.75
18039,9.0,IN,Elkhart County,3.0,204146.0,15.4,7.8,17.0,3.5,104.4,19.5,36.7,25.5,18.3,0.003649348995326874,1103.4918918918918,2062.080808080808,2373.7906976744184
18033,5.0,IN,DeKalb County,4.0,42620.0,12.6,9.4,13.0,3.9,100.6,10.3,41.9,30.5,17.4,0.0039418113561708115,1639.2307692307693,2507.0588235294117,4735.555555555556
17083,9.0,IL,Jersey County,1.0,21945.0,8.8,9.4,16.0,5.8,93.9,8.8,36.7,36.1,18.4,-0.011300979722032353,2194.5,3135.0,7315.0
17139,7.0,IL,Moultrie County,6.0,14599.0,11.2,11.3,14.0,4.5,94.2,15.9,34.9,32.1,17.1,-0.009178710870607575,2085.5714285714284,3649.75,4866.333333333333
17071,13.0,IL,Henderson County,9.0,6874.0,7.5,11.4,19.0,6.0,78.4,11.1,45.2,30.4,13.3,-0.017457084666860634,2291.3333333333335,6874.0,3437.0
17039,11.0,IL,De Witt County,3.0,16159.0,12.3,12.2,17.0,5.7,90.1,8.3,37.2,34.2,20.4,-0.0017327804938424409,1795.4444444444443,2693.1666666666665,5386.333333333333
17117,9.0,IL,Macoupin County,1.0,45653.0,9.6,12.1,20.0,5.9,86.1,10.0,38.3,33.4,18.2,-0.0042275425492300615,2685.470588235294,3804.4166666666665,9130.6
17203,8.0,IL,Woodford County,2.0,38933.0,11.2,10.0,8.0,5.4,119.8,6.0,32.8,30.8,30.4,-0.0007705545424190276,1497.423076923077,3244.4166666666665,2780.9285714285716
17147,8.0,IL,Piatt County,3.0,16526.0,10.0,8.7,8.0,4.9,107.9,4.8,34.6,30.8,29.9,0.010528863608858768,1836.2222222222222,3305.2,4131.5
17141,9.0,IL,Ogle County,4.0,51168.0,9.8,9.5,15.0,5.8,96.4,11.7,33.8,34.6,19.8,-0.008403689806128831,1461.942857142857,2046.72,5116.8
17171,9.0,IL,Scott County,9.0,5055.0,10.2,8.1,17.0,5.6,85.9,7.7,50.2,30.0,12.1,-0.010682492581602374,5055.0,5055.0,5055.0
16015,15.0,ID,Boise County,2.0,7088.0,6.1,6.7,21.0,5.3,97.0,6.2,27.7,39.1,27.0,0.01805869074492099,3544.0,7088.0,7088.0
16039,10.0,ID,Elmore County,6.0,26090.0,17.6,7.2,21.0,4.1,87.1,13.7,27.8,41.9,16.6,0.011498658489842852,1449.4444444444443,2371.818181818182,3727.1428571428573
16025,10.0,ID,Camas County,9.0,1084.0,7.4,4.6,14.0,3.7,95.2,12.1,29.4,37.9,20.5,0.011992619926199263,1084.0,1084.0,1084.0
16081,14.0,ID,Teton County,9.0,11086.0,13.8,2.6,13.0,3.2,117.6,8.8,19.3,31.9,40.0,0.0374346022009742,1385.75,3695.3333333333335,2217.2
16073,16.0,ID,Owyhee County,2.0,11363.0,12.4,7.1,25.0,4.6,69.4,25.0,37.1,28.2,9.7,0.0073924139751826105,2272.6,11363.0,2840.75
16021,12.0,ID,Boundary County,7.0,11650.0,13.6,9.0,24.0,5.2,82.7,10.6,37.7,34.2,17.5,0.03313304721030043,1294.4444444444443,2330.0,2912.5
13083,16.0,GA,Dade County,2.0,16242.0,10.4,10.6,21.0,5.0,67.7,19.9,36.1,30.2,13.8,0.005233345647087797,3248.4,5414.0,8121.0
13183,15.0,GA,Long County,3.0,18594.0,15.4,4.9,26.0,5.4,83.3,12.7,34.6,37.4,15.2,0.03942131870495859,9297.0,18594.0,18594.0
13049,12.0,GA,Charlton County,6.0,12751.0,8.9,6.2,34.0,5.6,72.8,19.1,46.3,25.6,9.0,-0.03442867226099914,1275.1,2550.2,2550.2
13223,12.0,GA,Paulding County,1.0,155374.0,12.6,6.3,13.0,4.6,122.5,10.4,33.5,31.5,24.6,0.023189207975594373,3789.609756097561,8631.888888888889,6755.391304347826
13263,15.0,GA,Talbot County,8.0,6353.0,6.4,10.0,38.0,6.7,68.2,21.4,44.9,21.0,12.6,-0.01904611994333386,6353.0,3176.5,6353.0
13221,11.0,GA,Oglethorpe County,3.0,14710.0,11.3,10.2,24.0,4.9,84.8,20.4,37.0,26.0,16.6,-0.0010197144799456153,14710.0,7355.0,14710.0
12121,19.0,FL,Suwannee County,6.0,43835.0,10.4,12.7,30.0,4.9,79.8,20.9,40.0,27.1,12.0,0.003581612866430934,3371.923076923077,10958.75,4870.555555555556
12051,16.0,FL,Hendry County,4.0,39640.0,15.9,7.3,35.0,8.5,78.5,37.1,31.7,22.1,9.1,0.01377396569122099,3964.0,5662.857142857143,13213.333333333334
12129,14.0,FL,Wakulla County,2.0,31885.0,10.6,8.2,18.0,4.1,110.4,12.3,37.4,33.7,16.6,0.011510114473890545,3985.625,10628.333333333334,6377.0
12029,17.0,FL,Dixie County,6.0,16477.0,9.5,12.7,34.0,5.4,67.1,22.2,43.2,28.1,6.4,0.007647023123141349,16477.0,16477.0,4119.25
12039,19.0,FL,Gadsden County,2.0,46155.0,12.1,10.5,34.0,6.2,80.4,21.2,35.6,25.7,17.5,0.0007799805004874878,3077.0,5769.375,6593.571428571428
12043,18.0,FL,Glades County,6.0,13460.0,5.5,7.4,31.0,6.2,77.9,25.6,44.0,21.5,8.9,0.02451708766716196,13460.0,13460.0,6730.0
